RowNumber,CustomerId,CreditScore,Geography,Age,FeesCharges,NumOfApplications,HasCrCard,IsActiveMember,EstimatedSalary,Exited
6587,15577359,655,Spain,47,37788.47,1,0,0,121964.46,1
6588,15614936,728,Spain,49,1203,1,1,0,11144.4,0
6589,15747647,640,Spain,27,28997.82,2,0,1,144181.48,0
6590,15588566,779,Spain,33,1021.16,2,1,1,32757.55,0
6591,15570141,725,France,34,10210.87,1,0,1,80320.3,0
6592,15800793,506,Germany,39,12129.24,1,0,1,185830.72,0
6593,15572415,644,France,34,4552.55,2,1,0,160095.31,0
6594,15635125,602,Spain,63,4103.98,2,1,1,52198.84,0
6595,15636551,752,France,29,2002.23,2,0,1,31811.44,0
6596,15600912,746,Germany,32,509.6,2,1,1,104181.78,0
6597,15768476,719,Spain,31,7678.5,2,0,1,67667.19,0
6598,15650266,686,Germany,39,37511.41,2,1,0,193974.47,0
6599,15621004,502,Germany,57,56023.63,1,1,1,198055.94,1
6600,15748352,600,Spain,34,4534.75,1,0,1,43249.67,0
6601,15788920,839,Germany,32,0,2,0,1,55218.02,0
6602,15743236,563,France,61,18865.05,1,0,0,131305.37,1
6603,15637717,712,Germany,41,3414.57,2,1,1,43117.1,0
6604,15635500,612,Germany,75,22419.9,1,0,1,186655.11,0
6605,15634792,539,France,40,4500.69,2,0,1,33266.29,0
6606,15607560,595,France,39,57.71,2,1,0,555.28,0
6607,15727177,514,France,42,17105.62,1,1,0,150944.31,1
6608,15774358,418,Germany,59,14109.33,1,1,1,72846.58,1
6609,15791304,608,Germany,25,389.54,1,0,1,35279.74,0
6610,15603328,572,France,27,69.45,1,0,1,2101.89,0
6611,15804142,538,Spain,57,21650.23,2,1,1,99061.75,1
6612,15608845,813,Spain,38,11051.22,1,0,1,74692.06,0
6613,15702434,850,France,30,9557.44,2,0,1,116692.8,0
6614,15632609,577,France,39,4683.88,1,0,1,32824.15,0
6615,15603550,625,Germany,37,14046.68,2,0,1,139607.61,0
6616,15670528,723,Germany,43,1903.59,1,0,0,20955.03,1
6617,15732704,592,Spain,25,2000.37,2,0,1,52341.15,0
6618,15589019,645,Spain,33,15263.04,1,1,0,159813.18,0
6619,15677796,741,Germany,47,42324.25,1,0,0,169935.46,1
6620,15760177,569,Spain,37,9299.6,1,0,1,146033.52,0
6621,15737275,687,France,39,5858.6,1,0,1,60335.24,0
6622,15753955,642,Spain,34,3804.57,2,1,0,156648.81,0
6623,15708504,650,Germany,50,59234.1,1,1,1,176471.78,1
6624,15592451,576,France,32,560.31,2,1,0,5388.3,0
6625,15790455,414,France,50,0,1,1,1,93332.64,1
6626,15572174,827,France,29,10662.29,2,0,1,71192.82,0
6627,15656330,534,Spain,32,5224.88,1,1,1,170309.19,0
6628,15569626,604,Spain,35,7817.21,1,1,0,109794.31,0
6629,15608726,694,France,24,17623.95,2,1,0,166310.82,0
6630,15637366,581,Germany,25,11713.71,2,0,1,126728.27,0
6631,15778049,634,Germany,29,1256.75,1,0,1,30338.94,0
6632,15727421,637,France,38,5811.38,2,1,0,37935.83,0
6633,15751032,655,Germany,37,5150.42,2,1,0,49676.33,0
6634,15746515,607,France,36,2689.39,3,1,1,26500.29,1
6635,15664311,658,Germany,28,23036.17,1,1,0,166458.41,0
6636,15708139,636,France,40,11076.71,1,1,0,181294.39,0
6637,15768574,712,Spain,58,0,1,1,0,21768.21,0
6638,15738018,608,France,40,5270.78,2,1,0,72849.29,0
6639,15699753,600,France,41,0,1,0,1,24499.97,0
6640,15703199,628,Spain,38,15206.18,1,0,1,98994.92,0
6641,15627830,659,Germany,30,15550.39,1,1,0,141446.01,0
6642,15772503,759,France,33,7703.96,2,0,1,115115.32,0
6643,15584453,592,Spain,32,4852.61,2,1,0,168605.96,0
6644,15710111,771,France,33,2742.12,2,1,0,38550.4,0
6645,15618562,598,Germany,40,35860.84,1,1,1,160618.61,1
6646,15706764,594,France,35,10.39,2,1,0,3701.63,0
6647,15712608,801,Germany,42,2238.41,2,1,0,44273.91,0
6648,15636736,530,France,53,57002.7,2,1,1,156495.39,1
6649,15703544,594,Spain,34,23610.74,1,0,1,182988.94,0
6650,15652658,735,France,36,5941.8,2,1,1,49653.37,0
6651,15705739,776,Germany,32,16966.68,1,0,0,148811.14,0
6652,15709643,716,France,32,9924.59,3,0,1,85901.09,0
6653,15669805,765,Germany,31,9038.55,1,0,1,199255.32,0
6654,15737489,666,Spain,46,3888.03,1,1,0,107973.44,0
6655,15775131,638,Spain,32,16708.54,2,1,0,128028.6,0
6656,15765283,664,Germany,40,0,2,0,1,104610.86,0
6657,15813283,669,France,34,1645.52,1,0,1,35982.42,0
6658,15598485,569,Spain,40,10820.8,1,1,0,95140.62,0
6659,15696552,769,France,21,9994.64,2,1,0,167682.57,0
6660,15701741,741,France,39,12786.32,1,1,0,90305.97,0
6661,15572631,671,France,25,17157.3,1,0,1,109895.16,0
6662,15636069,667,Spain,28,177.35,1,1,0,1843.24,0
6663,15682467,747,France,36,11119.99,1,0,1,102747.02,0
6664,15790744,850,France,34,11271.08,2,0,1,97465.89,0
6665,15625023,686,France,40,5297.74,1,0,1,105352.55,0
6666,15731267,805,France,37,3267.81,1,1,0,85801.77,0
6667,15742879,680,Spain,38,10745.7,1,0,1,69370.05,0
6668,15757015,785,Germany,41,6914.43,1,0,1,176945.96,0
6669,15770711,784,Germany,28,901.22,1,1,0,21597.2,0
6670,15704466,716,France,34,32179.44,2,1,0,195074.62,0
6671,15664681,613,France,35,131.11,2,0,1,15959.01,0
6672,15605534,631,Germany,51,29655.26,1,0,0,72628.84,1
6673,15792473,478,Germany,50,986.47,3,1,1,64157.24,1
6674,15802625,733,Germany,48,2212.04,1,0,1,23860.5,0
6675,15766017,521,Germany,58,23387.22,1,1,1,85687.09,1
6676,15728333,591,France,43,7202.13,1,1,0,93180.09,0
6677,15605698,639,France,58,9570.5,3,0,0,80344.96,1
6678,15777060,624,Germany,33,6499.96,1,1,1,26080.54,1
6679,15626243,658,France,30,5179.68,1,1,0,31406.93,0
6680,15719898,603,France,36,3920.75,2,1,0,32044.64,0
6681,15599976,774,France,27,7830.86,2,1,0,132734.87,0
6682,15752809,702,Spain,43,9623.52,1,0,0,61602.42,0
6683,15589698,516,Germany,42,11083,1,0,1,41304.44,1
6684,15609977,664,France,47,4923.49,1,0,1,57962.41,0
6685,15750121,687,France,38,6620.47,1,0,1,42862.82,0
6686,15734177,645,France,33,30106.4,2,0,1,152992.04,0
6687,15670163,717,France,27,7822.87,2,1,0,88751.45,0
6688,15765402,549,France,39,9467.77,1,0,1,104118.93,0
6689,15602354,633,Germany,33,9246.24,1,0,1,75632.78,0
6690,15579183,647,France,64,5062.49,2,1,0,53710.23,0
6691,15723658,727,Spain,30,11717.34,2,1,0,152417.97,0
6692,15803965,696,France,55,195.4,1,0,1,3299.01,0
6693,15682489,628,France,27,5760.04,2,1,0,198091.81,0
6694,15813645,555,France,36,10445.31,1,1,1,103934.12,0
6695,15687171,644,Spain,34,0,1,1,0,102179.86,0
6696,15707974,815,Spain,38,17914.25,1,0,1,184796.84,0
6697,15673084,657,Spain,38,0,1,1,0,166264.89,0
6698,15814772,647,Germany,49,10366.24,1,1,0,88391.97,0
6699,15743709,708,France,30,13254.74,1,1,0,115186.97,0
6700,15610343,621,Germany,37,1646.95,3,1,1,13935.53,1
6701,15737414,697,France,35,4050.37,1,0,1,83910.4,0
6702,15788480,671,Germany,33,10688.05,1,1,1,34712.34,1
6703,15611973,809,France,55,497.96,2,1,1,118752.6,0
6704,15792453,628,Spain,42,9649.64,1,1,1,139494.75,0
6705,15695197,594,Germany,25,2357.44,2,0,1,20682.46,0
6706,15749807,552,Spain,31,12179.4,2,1,0,124202.26,0
6707,15773876,656,France,34,23192.74,2,1,0,159638.77,0
6708,15591698,772,Germany,49,52930.11,1,1,0,171056.65,1
6709,15712813,456,Germany,43,1629.3,3,1,1,25333.03,1
6710,15763898,640,Spain,46,6377.73,2,1,0,29372.62,0
6711,15793324,699,Spain,32,2568.45,3,0,1,38533.79,0
6712,15757759,680,Spain,28,45564.94,3,1,1,156122.13,1
6713,15796230,597,Germany,36,13556.35,3,0,1,57904.22,1
6714,15611729,617,Germany,39,9364.32,1,1,1,31257.1,1
6715,15709531,571,France,38,7544.67,1,1,0,193214.05,0
6716,15650751,611,France,30,0,2,1,1,137757.69,0
6717,15641413,532,Germany,49,3870.73,2,0,0,13308.2,1
6718,15753840,470,Germany,60,22048.86,1,1,1,132861.9,1
6719,15669994,616,Germany,31,14488.87,2,1,0,125083.29,0
6720,15695301,543,Spain,44,861.96,1,1,1,12405.2,0
6721,15792004,759,Spain,26,4936.92,2,0,1,37697.29,0
6722,15603035,694,France,34,7168.17,2,0,1,105599.65,0
6723,15717286,556,Germany,40,28986.23,1,0,0,142783.98,1
6724,15577107,565,Spain,22,27750.52,3,0,0,168412.07,1
6725,15754747,726,Germany,33,9077.6,2,0,1,184036.47,0
6726,15751912,632,France,36,0,2,0,1,3896.08,0
6727,15677336,487,Germany,57,1853.64,1,0,0,132370.75,1
6728,15684395,350,Spain,45,6756.56,1,1,1,128260.86,1
6729,15659949,850,France,31,9482.4,2,1,0,106534.15,0
6730,15794204,719,France,28,4858.27,1,1,1,27411.19,0
6731,15637690,484,Germany,34,34999.44,1,1,1,138906.85,1
6732,15632882,682,Germany,37,9682.02,2,1,1,29995.83,1
6733,15807107,650,France,32,17641.66,1,1,0,164081.42,0
6734,15661034,771,Germany,29,59058.41,1,0,0,187976.88,1
6735,15811958,850,Germany,44,5194.29,2,0,1,158171.36,0
6736,15785167,807,Spain,29,7815.1,2,0,1,155711.64,0
6737,15646720,508,Spain,55,8169.48,3,0,0,85890.75,1
6738,15658614,593,Germany,38,12533.03,2,0,1,83844.79,0
6739,15704657,483,Germany,39,3127.66,1,0,0,41777.9,1
6740,15701319,547,Germany,37,35414.19,2,1,1,139377.24,1
6741,15745266,358,Spain,55,0,1,1,1,73562.05,1
6742,15650437,613,Germany,32,677.1,2,1,0,165786.1,0
6743,15764314,629,Germany,36,19112.01,2,1,0,174921.91,0
6744,15612594,663,Spain,25,10462.57,2,0,1,120790.02,0
6745,15593501,580,France,36,4935.35,2,0,1,56092.51,0
6746,15804150,760,France,34,7401.44,2,0,1,158816.03,0
6747,15641110,738,France,41,5273.75,1,0,0,128400.62,0
6748,15660608,732,France,44,11645.5,1,1,0,107181.22,0
6749,15806570,759,France,53,17383.2,1,0,0,77203.72,1
6750,15715345,771,Spain,25,16531.92,2,1,0,129740.11,0
6751,15755521,612,France,48,39775.44,2,1,1,187604.97,1
6752,15579074,637,Germany,38,8732.31,1,1,0,184754.26,0
6753,15641158,605,Germany,32,18263.24,1,1,1,63981.37,1
6754,15752507,730,Germany,60,40521.47,1,0,0,192831.67,1
6755,15597983,713,France,69,11055.68,1,0,1,70849.47,0
6756,15586069,641,France,30,0,1,0,1,27914.95,0
6757,15655082,550,France,48,5929.66,3,0,0,173568.3,1
6758,15720155,530,Germany,29,2312.73,1,0,0,9324.31,1
6759,15582116,714,Germany,45,9488.76,2,1,1,26628.88,1
6760,15749365,633,France,34,6823.18,2,0,1,145601.8,0
6761,15663134,389,Spain,58,3610.94,2,0,0,11779.98,1
6762,15766683,519,Germany,36,20921.37,1,0,0,83983.39,1
6763,15707219,844,France,28,7458.18,2,1,0,123318.37,0
6764,15709232,590,Germany,47,4839.46,2,0,1,65481.86,0
6765,15801351,620,France,40,1181.09,2,1,0,47728,0
6766,15578747,722,Spain,26,4864.4,1,1,0,59195.05,0
6767,15675626,755,France,28,13332.38,1,0,1,98060.51,0
6768,15583736,830,Germany,36,12393.18,2,0,1,90106.94,0
6769,15590011,757,Spain,38,926.75,1,0,1,13549.34,0
6770,15609913,770,France,46,1873.5,1,0,0,113436.08,0
6771,15575147,693,Germany,22,17826.38,1,1,1,68297.61,1
6772,15648367,653,Germany,29,5218.5,2,0,1,96051.1,0
6773,15758031,772,Spain,38,10678.55,1,1,0,80682.35,0
6774,15751771,618,Germany,32,13910.87,1,1,0,111149.98,0
6775,15689288,672,France,26,22367.98,2,0,1,182612.38,0
6776,15731026,692,Germany,39,9830.29,2,0,0,109201.43,0
6777,15775809,725,Germany,26,11000.79,1,0,1,151146.67,0
6778,15743076,700,Spain,29,11875.72,1,1,0,93901.61,0
6779,15658258,701,France,43,3607.92,1,1,0,36342.79,0
6780,15756321,465,Spain,52,11261.99,1,0,0,98302.57,1
6781,15706799,600,Spain,44,23462.03,1,1,1,84972.9,1
6782,15775703,612,Germany,26,29118.97,1,1,1,108747.12,1
6783,15642636,771,France,29,664.16,1,1,0,21862.19,0
6784,15704651,563,France,26,12071.64,2,1,0,121551.93,0
6785,15566735,611,Germany,36,3607.83,2,0,1,140460.01,0
6786,15681671,850,Germany,28,3511.3,2,0,1,35337.31,0
6787,15775949,678,France,38,20359.18,1,1,0,193502.93,0
6788,15586752,686,Germany,33,0,1,0,1,32174.03,0
6789,15582519,396,France,47,627.36,1,1,1,5811.9,1
6790,15658233,728,France,41,6204.73,1,0,1,149593.61,0
6791,15755330,490,Germany,41,5489.78,1,1,1,37439.9,1
6792,15605072,626,France,43,37362.72,1,0,0,142763.51,1
6793,15591428,786,France,29,6523.87,2,0,1,172097.4,0
6794,15692142,655,Germany,48,50515.44,1,0,0,180344.69,1
6795,15692931,679,France,22,4214.07,1,0,1,37392.56,0
6796,15781127,714,Spain,33,3750.92,1,1,0,36864.05,0
6797,15677136,656,France,23,13387.67,2,1,0,132418.59,0
6798,15677828,658,France,34,4050.97,2,1,0,60894.26,0
6799,15567897,645,Germany,23,19784.62,1,1,0,143913.33,0
6800,15678333,730,France,26,7035.58,2,0,1,86619.77,0
6801,15630511,734,France,33,10325.46,2,0,1,164074.89,0
6802,15792627,779,Spain,33,6878,1,0,1,69039.43,0
6803,15717191,471,France,49,8643.98,2,0,1,132468.76,1
6804,15625716,680,France,33,7616.22,1,0,1,65316.5,0
6805,15710053,702,Germany,44,7607.38,2,0,1,57164.19,0
6806,15580043,588,Spain,22,7152.44,1,1,0,34397.08,0
6807,15601410,669,Spain,46,26848.61,3,1,1,177431.59,1
6808,15684669,495,France,41,17472.62,1,1,1,142009.46,1
6809,15619083,581,France,35,10966.61,2,1,0,80618.47,0
6810,15730705,749,France,37,15424.7,1,0,0,85286.3,0
6811,15749688,604,France,32,1917.86,2,0,1,40889.14,0
6812,15728542,850,France,71,9288.4,2,0,1,107236.87,0
6813,15760063,627,Spain,23,27209.9,2,0,1,168085.97,0
6814,15658982,518,Germany,28,7134.11,3,1,1,146663.43,1
6815,15758769,655,France,44,205.76,1,1,0,4791.8,0
6816,15778481,817,France,59,6541.82,1,1,0,120819.58,0
6817,15661162,476,Spain,49,4282.53,1,1,1,114539.67,1
6818,15568164,850,France,34,23347.99,2,1,1,154000.99,0
6819,15601569,460,Germany,40,11661.33,1,0,0,137980.58,1
6820,15772383,670,France,36,2099.8,1,1,0,83343.73,0
6821,15672983,725,Spain,27,17155.41,2,0,1,149550.95,0
6822,15799534,728,France,71,20233.04,2,0,1,197688.5,0
6823,15582847,671,France,26,11405.58,2,1,0,72929.96,0
6824,15612478,519,France,51,0,3,1,1,171045.35,1
6825,15709621,685,France,31,2181.66,2,1,0,27731.05,0
6826,15807546,837,France,38,4469.38,2,1,1,46395.21,0
6827,15698816,723,Spain,33,16001.88,1,1,1,103931.49,0
6828,15574830,632,Germany,58,39990.32,2,0,0,147635.33,1
6829,15685947,441,Germany,42,40369.03,2,0,0,125435.47,1
6830,15597591,485,France,29,6272.6,1,1,1,153419.62,0
6831,15756655,665,France,34,8598.74,2,1,0,165385.55,0
6832,15589949,554,Spain,34,2351.76,1,0,1,19687.99,0
6833,15601012,732,France,60,10523.5,1,1,1,39473.63,1
6834,15724269,711,France,25,14660.71,2,0,1,144723.38,0
6835,15567506,701,Germany,40,60183.75,2,1,1,194895.57,1
6836,15791877,711,Germany,34,4128.1,2,1,0,77271.91,0
6837,15794360,526,Germany,70,27416.47,2,1,1,105096.82,1
6838,15686538,551,France,41,7352.7,2,1,0,176780.39,0
6839,15585985,732,France,48,43231.87,1,1,1,153786.46,1
6840,15804104,586,France,28,8418.17,2,1,0,79479.74,0
6841,15727619,714,Germany,46,0,3,0,0,92320.37,1
6842,15740237,688,Germany,36,0,1,0,1,193201.86,0
6843,15801436,557,France,42,31339.56,1,1,1,126353.13,1
6844,15705735,585,Spain,43,13305.86,2,1,0,135008.92,0
6845,15649359,638,France,36,991.69,2,0,1,17135.6,0
6846,15624892,748,Germany,37,2315.06,2,0,0,60651.77,0
6847,15784918,530,Germany,35,20152.23,2,0,1,188343.05,0
6848,15584785,701,France,37,747.68,1,0,0,23291.83,0
6849,15797197,685,Spain,29,2039.14,2,0,1,64443.75,0
6850,15574858,601,France,37,29.19,2,0,1,287.99,0
6851,15794101,641,France,48,14428.1,2,1,0,137961.41,0
6852,15743245,535,France,42,14633.93,1,1,1,72169.95,1
6853,15791535,614,France,28,314.52,1,0,1,39608.58,0
6854,15771749,703,Germany,38,0,2,0,1,89524.83,0
6855,15616833,716,Spain,27,603.19,2,0,1,13221.25,0
6856,15750728,650,Spain,42,8501.31,1,1,0,102889.34,0
6857,15769353,422,Germany,40,1263.72,1,0,0,166468.21,1
6858,15770091,653,Germany,28,1212.4,2,1,0,27149.27,0
6859,15716420,643,Spain,39,8079.35,1,0,1,59601.15,0
6860,15740602,695,Germany,27,2594.29,1,0,1,22026.18,0
6861,15796071,666,Spain,29,17262.17,1,0,0,153059.62,0
6862,15811389,752,Germany,35,22232.45,2,1,0,167313.07,0
6863,15783875,524,France,34,374.01,2,0,1,12833.96,0
6864,15671800,708,France,20,18816.95,2,1,1,197582.79,0
6865,15677288,539,France,50,0,1,1,0,4033.39,1
6866,15633525,655,France,29,4127.83,2,0,1,125877.22,0
6867,15579207,626,France,37,17494.38,1,0,1,105476.65,0
6868,15619892,658,Spain,18,0,2,1,0,59172.42,0
6869,15567778,598,Germany,54,31533.23,1,1,1,108731.02,1
6870,15711750,742,France,34,0,2,1,0,175310.38,0
6871,15751084,719,France,29,6218.93,1,0,1,38170.04,0
6872,15768945,662,France,27,9863.04,1,0,1,105887.04,0
6873,15586931,709,Spain,39,18074.81,1,1,0,95625.03,0
6874,15636353,552,Spain,35,312.79,2,0,1,9541.15,0
6875,15703354,817,France,33,18860.7,1,0,1,113907.8,0
6876,15663987,697,Spain,30,49999.22,3,0,0,164647.72,1
6877,15780805,506,Germany,56,0,3,1,1,98621.04,1
6878,15768566,731,France,34,651.36,2,1,0,37479.97,0
6879,15643229,702,France,31,719.44,2,1,1,15846.42,0
6880,15754940,467,Spain,43,548.11,1,1,1,5104.08,1
6881,15676576,679,France,43,6019.3,1,1,0,61937.6,0
6882,15648030,755,Spain,33,18061.03,2,1,0,165000.68,0
6883,15668594,684,Germany,25,3127.71,1,1,0,76197.05,0
6884,15728709,535,Germany,40,9351.6,2,1,0,118045.98,0
6885,15647546,731,Germany,40,31881.41,2,0,1,196226.38,0
6886,15702601,670,Germany,30,7508.84,2,1,1,44384.57,1
6887,15686957,618,Germany,35,4758.82,2,0,1,43640.16,0
6888,15607690,709,Germany,47,3707.76,2,1,0,31121.42,0
6889,15806546,539,Spain,46,1323.57,1,1,0,22372.78,0
6890,15709016,543,Germany,47,31354.14,1,1,1,158845.49,1
6891,15638068,565,Spain,32,2005.56,2,0,1,67926.18,0
6892,15749345,565,France,22,10691.16,1,0,1,194783.12,0
6893,15791321,723,Spain,58,7483.88,1,0,1,176036.01,0
6894,15699095,474,Germany,61,40747.02,1,0,1,198826.03,1
6895,15638329,562,Germany,25,14211.6,1,1,1,168683.57,0
6896,15575445,694,Spain,41,1065.72,1,1,0,6936.27,0
6897,15752622,746,France,32,9821.65,1,1,0,179230.23,0
6898,15774507,627,France,39,16752.56,1,1,0,103421.91,0
6899,15570857,727,Germany,39,18987.78,2,0,1,147578.26,0
6900,15599386,653,Germany,28,11720.97,1,0,1,130504.49,0
6901,15744913,791,Spain,36,3662.89,1,1,0,16149.13,0
6902,15647292,611,France,63,11632.61,1,1,0,118862.08,1
6903,15728838,469,France,45,13409.78,1,0,0,143397.14,1
6904,15584704,593,France,48,17330.53,1,1,0,137959,0
6905,15749068,576,Germany,40,16353.72,1,1,1,93702.96,1
6906,15622985,641,Germany,39,63639.01,1,1,1,172939.3,1
6907,15587676,709,France,30,12083.32,1,1,0,108162.13,0
6908,15711457,764,France,28,22343.68,1,0,1,188850.89,0
6909,15795290,770,France,42,3552.23,1,0,1,28615.8,0
6910,15794159,696,France,26,6634.88,1,0,1,60116.57,0
6911,15690175,589,Spain,45,14293.71,2,1,0,189683.7,0
6912,15569976,658,Germany,65,40549.2,1,0,0,121529.59,1
6913,15707011,516,France,47,7052.83,1,1,0,71071.47,0
6914,15702277,706,France,34,5355.62,1,1,0,142995.32,0
6915,15801915,612,France,31,1394.74,1,0,1,13054.25,0
6916,15580213,651,France,43,14229.15,2,1,0,89402.54,0
6917,15637947,696,Spain,32,12054.55,1,0,1,111241.37,0
6918,15715888,645,France,38,6392.45,1,0,1,119638.85,0
6919,15732967,755,France,19,14314.89,2,1,0,151581.79,0
6920,15737047,661,France,45,9297.39,1,1,0,73881.68,1
6921,15694039,677,Germany,46,10797.86,2,1,0,176902.83,0
6922,15649457,609,Germany,41,0,2,0,1,7034.94,0
6923,15742809,715,Spain,29,9937.86,1,1,0,122547.58,0
6924,15637829,734,France,34,5390.66,2,1,0,161559.12,0
6925,15633194,659,France,41,43153.58,4,0,1,137510.41,1
6926,15611635,701,Spain,39,17607.14,1,0,1,185366.56,0
6927,15722037,620,Germany,36,6647.22,1,1,0,42581.04,0
6928,15668774,662,Germany,23,22230.42,1,1,1,102460.84,1
6929,15780966,735,France,32,14085.47,2,1,0,109681.29,0
6930,15659694,530,Germany,53,12181.14,2,0,0,106345.05,1
6931,15755405,668,France,43,9343.9,1,1,1,32996.89,1
6932,15647570,648,Germany,45,17277.53,1,1,0,195123.94,0
6933,15702541,479,France,59,15807.96,1,0,0,159483.76,1
6934,15748920,615,France,49,0,2,1,0,12513.07,0
6935,15643215,654,Germany,38,10664.05,2,1,0,137111.89,0
6936,15649060,734,Germany,31,2159.01,2,1,0,60212.51,0
6937,15731553,748,France,23,31413.89,2,1,0,183284.53,0
6938,15617029,644,Spain,30,548.12,2,0,1,8125.39,0
6939,15780716,698,Germany,39,7715.93,2,1,0,103220.56,0
6940,15577018,723,Germany,26,3471.76,1,0,1,96885.19,0
6941,15809515,812,Germany,32,1019.21,1,1,0,8877.06,0
6942,15789924,679,France,39,18002.45,1,0,1,147530.06,0
6943,15725076,658,Spain,27,3843.15,2,0,1,33389.42,0
6944,15673820,573,France,33,22783.32,2,1,0,143450.61,0
6945,15747772,742,Germany,36,6778.67,2,1,0,40774.01,0
6946,15666197,487,Germany,38,11759.97,1,0,1,99377.27,0
6947,15773639,753,Germany,35,5821.18,1,1,0,133617.43,0
6948,15581893,610,France,43,17679.21,1,0,0,101495,1
6949,15672447,622,Germany,40,39531.78,1,0,0,119333.95,1
6950,15577598,668,Spain,23,11912.26,2,1,0,70400.86,0
6951,15786042,735,Germany,44,5350.87,2,1,0,65413.41,0
6952,15753462,647,Germany,30,15637.03,2,0,1,182728.8,0
6953,15656141,756,France,39,6927.11,1,0,1,40207.06,0
6954,15608701,528,Germany,29,5536.1,1,1,0,54530.51,1
6955,15582892,518,France,46,13308.73,1,0,0,32683.88,1
6956,15632967,560,France,34,4565.59,2,0,1,104703.96,0
6957,15587573,646,Germany,27,1914.22,2,0,1,26907.43,0
6958,15611365,765,France,32,0,1,1,0,60905.51,0
6959,15749103,574,Germany,47,12894.51,1,0,0,47777.15,1
6960,15810203,562,Germany,44,15057.84,2,1,0,108222.68,0
6961,15813660,755,Spain,40,362.78,1,1,0,3554.63,0
6962,15605673,719,Spain,29,0,2,0,0,78616.92,0
6963,15669282,649,France,20,1988.99,1,1,0,100566.81,0
6964,15792726,568,France,25,0,2,0,1,183259.35,0
6965,15593241,531,France,43,17574.15,2,1,0,159131.21,0
6966,15632736,850,Germany,30,4681.78,2,1,1,42933.26,0
6967,15731865,638,France,27,3435.13,2,1,0,91291.2,0
6968,15760450,569,France,43,8936,2,1,0,52471.36,0
6969,15787204,793,Spain,43,7826.63,1,1,0,108804.28,0
6970,15573730,589,Germany,42,6383.03,2,1,0,41682.3,0
6971,15705050,662,France,30,791.35,2,0,1,148887.69,0
6972,15791342,673,Spain,31,14873.29,1,0,1,137784.25,0
6973,15684316,404,France,43,57455.21,2,0,0,190573.91,1
6974,15700540,612,Germany,38,7284.51,1,0,1,102076.03,0
6975,15770631,734,Spain,25,4921.66,1,0,1,56307.51,0
6976,15604020,773,Germany,36,519.94,1,1,1,4395.45,0
6977,15637599,362,Germany,44,1816.92,1,0,0,28461.29,1
6978,15736578,610,France,39,3403.85,1,0,1,28184.7,0
6979,15785920,709,Germany,35,5506.09,2,1,0,148537.07,0
